Station,date,Period,predicted_ridership,required_trains
Station_31,2022-04-18,AM Peak,233.15685,1
Station_31,2022-04-18,Midday,217.51564,1
Station_31,2022-04-19,AM Peak,242.05867,1
Station_31,2022-04-19,Midday,228.26599,1
Station_31,2022-04-20,AM Peak,244.29915,1
Station_31,2022-04-20,Midday,232.79181,1
Station_31,2022-04-21,AM Peak,243.58429,1
Station_31,2022-04-21,Midday,222.55713,1
Station_31,2022-04-22,AM Peak,228.84297,1
Station_31,2022-04-22,Midday,208.73514,1
Station_31,2022-04-25,AM Peak,247.25133,1
Station_31,2022-04-25,Midday,220.80951,1
Station_31,2022-04-26,AM Peak,215.63713,1
Station_31,2022-04-26,Midday,204.67421,1
Station_31,2022-04-27,AM Peak,222.09789,1
Station_31,2022-04-27,Midday,212.3439,1
Station_31,2022-04-28,AM Peak,230.42638,1
Station_31,2022-04-28,Midday,210.50711,1
Station_31,2022-04-29,AM Peak,225.39928,1
Station_31,2022-04-29,Midday,208.66782,1
Station_31,2022-05-02,AM Peak,252.72623,1
Station_31,2022-05-02,Midday,223.91418,1
Station_31,2022-05-03,AM Peak,215.62035,1
Station_31,2022-05-03,Midday,205.82957,1
Station_31,2022-05-04,AM Peak,259.24,1
Station_31,2022-05-04,Midday,221.92189,1
Station_31,2022-05-05,AM Peak,229.598,1
Station_31,2022-05-05,Midday,216.13522,1
Station_31,2022-05-06,AM Peak,237.47885,1
Station_31,2022-05-06,Midday,228.61194,1
Station_31,2022-05-09,AM Peak,330.71323,1
Station_31,2022-05-09,Midday,253.20844,1
Station_31,2022-05-10,AM Peak,265.97116,1
Station_31,2022-05-10,Midday,240.47624,1
Station_31,2022-05-11,AM Peak,258.75763,1
Station_31,2022-05-11,Midday,246.59807,1
Station_31,2022-05-12,AM Peak,269.7155,1
Station_31,2022-05-12,Midday,245.81189,1
Station_31,2022-05-13,AM Peak,272.9734,1
Station_31,2022-05-13,Midday,249.91821,1
Station_31,2022-05-16,AM Peak,290.03348,1
Station_31,2022-05-16,Midday,264.91013,1
Station_31,2022-05-17,AM Peak,316.57504,1
Station_31,2022-05-17,Midday,277.0235,1
Station_31,2022-05-18,AM Peak,377.33517,1
Station_31,2022-05-18,Midday,309.3771,1
Station_31,2022-05-19,AM Peak,277.36038,1
Station_31,2022-05-19,Midday,248.79387,1
Station_31,2022-05-20,AM Peak,274.50256,1
Station_31,2022-05-20,Midday,270.88754,1
Station_31,2022-05-24,AM Peak,331.1752,1
Station_31,2022-05-24,Midday,296.75876,1
Station_31,2022-05-25,AM Peak,374.11526,1
Station_31,2022-05-25,Midday,303.56094,1
Station_31,2022-05-26,AM Peak,390.0414,1
Station_31,2022-05-26,Midday,334.72464,1
Station_31,2022-05-27,AM Peak,281.75497,1
Station_31,2022-05-27,Midday,246.11981,1
Station_31,2022-05-30,AM Peak,264.32526,1
Station_31,2022-05-30,Midday,251.03745,1
Station_31,2022-05-31,AM Peak,309.76645,1
Station_31,2022-05-31,Midday,280.87033,1
Station_31,2022-06-01,AM Peak,346.1685,1
Station_31,2022-06-01,Midday,280.074,1
Station_31,2022-06-02,AM Peak,314.6098,1
Station_31,2022-06-02,Midday,269.29794,1
Station_31,2022-06-03,AM Peak,306.72702,1
Station_31,2022-06-03,Midday,282.36288,1
Station_31,2022-06-06,AM Peak,344.36685,1
Station_31,2022-06-06,Midday,312.1259,1
Station_31,2022-06-07,AM Peak,385.21484,1
Station_31,2022-06-07,Midday,331.3533,1
Station_32,2022-01-18,Midday,29.240934,1
Station_32,2022-01-19,Midday,35.051266,1
Station_32,2022-01-20,Midday,36.16443,1
Station_32,2022-01-21,Midday,37.04103,1
Station_32,2022-01-24,Midday,39.1758,1
Station_32,2022-01-25,Midday,37.948624,1
Station_32,2022-01-26,Midday,40.60989,1
Station_32,2022-01-27,Midday,38.645428,1
Station_32,2022-01-28,Midday,37.836033,1
Station_32,2022-01-31,Midday,40.49995,1
Station_32,2022-02-01,Midday,40.486626,1
Station_32,2022-02-02,Midday,43.01151,1
Station_32,2022-02-03,Midday,43.48784,1
Station_32,2022-02-04,Midday,53.59807,1
Station_32,2022-02-07,Midday,72.2052,1
Station_32,2022-02-08,Midday,88.5537,1
Station_32,2022-02-09,Midday,106.936646,1
Station_32,2022-02-10,Midday,112.301994,1
Station_32,2022-02-11,Midday,115.04551,1
Station_32,2022-02-14,Midday,121.54504,1
Station_32,2022-02-15,Midday,118.70453,1
Station_32,2022-02-16,Midday,123.015144,1
Station_32,2022-02-17,Midday,122.41401,1
Station_32,2022-02-18,Midday,125.63672,1
Station_32,2022-02-22,Midday,132.32443,1
Station_32,2022-02-23,Midday,131.60904,1
Station_32,2022-02-24,Midday,136.22147,1
Station_32,2022-02-25,Midday,135.79192,1
Station_32,2022-02-28,Midday,138.96701,1
Station_32,2022-03-01,Midday,133.66637,1
Station_32,2022-03-02,Midday,134.03645,1
Station_32,2022-03-03,Midday,136.41559,1
Station_32,2022-03-04,Midday,136.75916,1
Station_32,2022-03-07,Midday,142.09264,1
Station_32,2022-03-08,Midday,139.84132,1
Station_32,2022-03-09,Midday,145.88521,1
Station_32,2022-03-10,Midday,148.68684,1
Station_32,2022-03-11,Midday,154.00659,1
Station_32,2022-03-14,Midday,161.4732,1
Station_32,2022-03-15,Midday,158.09921,1
Station_32,2022-03-16,Midday,161.49623,1
Station_32,2022-03-17,Midday,161.0116,1
Station_32,2022-03-18,Midday,163.37396,1
Station_32,2022-03-21,Midday,167.91534,1
Station_32,2022-03-22,Midday,164.19804,1
Station_32,2022-03-23,Midday,167.96309,1
Station_32,2022-03-24,Midday,168.45985,1
Station_32,2022-03-25,Midday,171.63623,1
Station_32,2022-03-28,Midday,175.7397,1
Station_32,2022-03-29,Midday,170.37352,1
Station_32,2022-03-30,Midday,171.0711,1
Station_32,2022-03-31,Midday,168.76355,1
Station_32,2022-04-01,Midday,169.4493,1
Station_32,2022-04-04,Midday,170.47919,1
Station_32,2022-04-05,Midday,165.1551,1
Station_32,2022-04-06,Midday,165.98138,1
Station_32,2022-04-07,Midday,163.90982,1
Station_32,2022-04-08,Midday,164.79398,1
Station_32,2022-04-11,Midday,168.59444,1
Station_32,2022-04-12,Midday,165.23485,1
Station_32,2022-04-13,Midday,167.9515,1
Station_32,2022-04-14,Midday,168.1527,1
Station_32,2022-04-18,Midday,169.59663,1
Station_32,2022-04-19,Midday,164.40448,1
Station_32,2022-04-20,Midday,165.32787,1
Station_32,2022-04-21,Midday,166.75876,1
Station_32,2022-04-22,Midday,166.2149,1
Station_32,2022-04-25,Midday,167.70137,1
Station_32,2022-04-26,Midday,161.8387,1
Station_32,2022-04-27,Midday,161.62984,1
Station_32,2022-04-28,Midday,158.28412,1
Station_32,2022-04-29,Midday,158.0077,1
Station_32,2022-05-02,Midday,160.54214,1
Station_32,2022-05-03,Midday,154.34602,1
Station_32,2022-05-04,Midday,155.03345,1
Station_32,2022-05-05,Midday,154.09912,1
Station_32,2022-05-06,Midday,156.13107,1
Station_32,2022-05-09,Midday,160.7115,1
Station_32,2022-05-10,Midday,157.20392,1
Station_32,2022-05-11,Midday,159.05093,1
Station_32,2022-05-12,Midday,158.29985,1
Station_32,2022-05-13,Midday,160.25427,1
Station_32,2022-05-16,Midday,164.10938,1
Station_32,2022-05-17,Midday,160.67966,1
Station_32,2022-05-18,Midday,162.27553,1
Station_32,2022-05-19,Midday,161.39407,1
Station_32,2022-05-20,Midday,162.03651,1
Station_32,2022-05-24,Midday,164.25174,1
Station_32,2022-05-25,Midday,160.80943,1
Station_32,2022-05-26,Midday,161.85373,1
Station_32,2022-05-27,Midday,161.54372,1
Station_32,2022-05-30,Midday,163.729,1
Station_32,2022-05-31,Midday,158.43924,1
Station_32,2022-06-01,Midday,158.50607,1
Station_32,2022-06-02,Midday,158.16484,1
Station_32,2022-06-03,Midday,158.0704,1
Station_32,2022-06-06,Midday,159.64987,1
Station_32,2022-06-07,Midday,153.67126,1
Station_4,2022-01-10,AM Peak,231.89024,1
Station_4,2022-01-10,Evening,183.44177,1
Station_4,2022-01-11,AM Peak,178.31487,1
Station_4,2022-01-11,Evening,204.5792,1
Station_4,2022-01-11,Midday,188.37508,1
Station_4,2022-01-11,PM Peak,221.30162,1
Station_4,2022-01-12,AM Peak,143.19583,1
Station_4,2022-01-12,Evening,186.1699,1
Station_4,2022-01-12,Midday,163.15503,1
Station_4,2022-01-12,PM Peak,190.42508,1
Station_4,2022-01-13,AM Peak,133.657,1
Station_4,2022-01-13,Evening,135.64468,1
Station_4,2022-01-13,Midday,132.38762,1
Station_4,2022-01-13,PM Peak,133.05501,1
Station_4,2022-01-14,AM Peak,167.23384,1
Station_4,2022-01-14,Evening,172.3564,1
Station_4,2022-01-14,Midday,185.429,1
Station_4,2022-01-14,PM Peak,169.53305,1
Station_4,2022-01-15,Weekend/Holiday,192.8135,1
Station_4,2022-01-16,Weekend/Holiday,465.51755,1
Station_4,2022-01-17,AM Peak,214.78207,1
Station_4,2022-01-17,Evening,233.50986,1
Station_4,2022-01-17,Midday,203.25105,1
Station_4,2022-01-17,PM Peak,280.40103,1
Station_4,2022-01-18,AM Peak,184.3536,1
Station_4,2022-01-18,Evening,143.41817,1
Station_4,2022-01-18,Midday,182.90266,1
Station_4,2022-01-18,PM Peak,211.74527,1
Station_4,2022-01-19,AM Peak,139.68683,1
Station_4,2022-01-19,Evening,147.56868,1
Station_4,2022-01-19,Midday,160.2114,1
Station_4,2022-01-19,PM Peak,163.46155,1
Station_4,2022-01-20,AM Peak,161.56055,1
Station_4,2022-01-20,Evening,189.00073,1
Station_4,2022-01-20,Midday,193.81163,1
Station_4,2022-01-20,PM Peak,204.90062,1
Station_4,2022-01-21,AM Peak,182.92836,1
Station_4,2022-01-21,Evening,176.93825,1
Station_4,2022-01-21,Midday,222.70003,1
Station_4,2022-01-21,PM Peak,233.05428,1
Station_4,2022-01-24,AM Peak,241.83574,1
Station_4,2022-01-24,Evening,211.32657,1
Station_4,2022-01-24,Midday,184.84076,1
Station_4,2022-01-24,PM Peak,183.88617,1
Station_4,2022-01-25,AM Peak,281.95102,1
Station_4,2022-01-25,Evening,224.55812,1
Station_4,2022-01-25,Midday,225.29906,1
Station_4,2022-01-25,PM Peak,240.46732,1
Station_4,2022-01-26,AM Peak,213.08023,1
Station_4,2022-01-26,Evening,215.59668,1
Station_4,2022-01-26,Midday,234.6667,1
Station_4,2022-01-26,PM Peak,217.69574,1
Station_4,2022-01-27,AM Peak,234.32036,1
Station_4,2022-01-27,Evening,232.96173,1
Station_4,2022-01-27,Midday,223.99496,1
Station_4,2022-01-27,PM Peak,263.81503,1
Station_4,2022-01-28,AM Peak,232.98167,1
Station_4,2022-01-28,Evening,280.0552,1
Station_4,2022-01-28,Midday,314.68896,1
Station_4,2022-01-28,PM Peak,275.98703,1
Station_4,2022-01-31,AM Peak,321.9061,1
Station_4,2022-01-31,Evening,318.22174,1
Station_4,2022-01-31,Midday,288.69452,1
Station_4,2022-01-31,PM Peak,295.67752,1
Station_4,2022-02-01,AM Peak,245.94386,1
Station_4,2022-02-01,Evening,240.31444,1
Station_4,2022-02-01,Midday,285.71204,1
Station_4,2022-02-01,PM Peak,291.14603,1
Station_4,2022-02-02,AM Peak,401.03024,1
Station_4,2022-02-02,Evening,598.8365,1
Station_4,2022-02-02,Midday,675.5428,2
Station_4,2022-02-02,PM Peak,415.2716,1
Station_4,2022-02-03,AM Peak,868.17114,2
Station_4,2022-02-03,Evening,378.67413,1
Station_4,2022-02-03,Midday,586.691,1
Station_4,2022-02-03,PM Peak,391.69925,1
Station_4,2022-02-04,AM Peak,445.62848,1
Station_4,2022-02-04,Evening,681.9546,2
Station_4,2022-02-04,Midday,587.721,1
Station_4,2022-02-04,PM Peak,409.70282,1
Station_4,2022-02-07,AM Peak,464.06024,1
Station_4,2022-02-07,Evening,421.3268,1
Station_4,2022-02-07,Midday,425.03253,1
Station_4,2022-02-07,PM Peak,382.62524,1
Station_4,2022-02-08,AM Peak,420.30435,1
Station_4,2022-02-08,Evening,552.058,1
Station_4,2022-02-08,Midday,476.91855,1
Station_4,2022-02-08,PM Peak,458.41672,1
Station_4,2022-02-09,AM Peak,500.27377,1
Station_4,2022-02-09,Evening,977.07574,2
Station_4,2022-02-09,Midday,635.20483,2
Station_4,2022-02-09,PM Peak,405.0834,1
Station_4,2022-02-10,AM Peak,517.73285,1
Station_4,2022-02-10,Evening,716.15137,2
Station_4,2022-02-10,Midday,519.36536,1
Station_4,2022-02-10,PM Peak,425.91705,1
Station_4,2022-02-11,AM Peak,443.8188,1
Station_4,2022-02-11,Evening,430.34973,1
Station_4,2022-02-11,Midday,534.9743,1
Station_4,2022-02-11,PM Peak,583.23236,1
Station_4,2022-02-14,AM Peak,423.09207,1
Station_4,2022-02-14,Evening,671.2329,2
Station_4,2022-02-14,Midday,644.8356,2
Station_4,2022-02-14,PM Peak,644.9395,2
Station_4,2022-02-15,AM Peak,559.82025,1
Station_4,2022-02-15,Evening,1011.2718,2
Station_4,2022-02-15,Midday,567.9074,1
Station_4,2022-02-15,PM Peak,404.54453,1
Station_4,2022-02-16,AM Peak,428.41272,1
Station_4,2022-02-16,Evening,392.20444,1
Station_4,2022-02-16,Midday,413.66425,1
Station_4,2022-02-16,PM Peak,518.85675,1
Station_4,2022-02-17,AM Peak,503.43506,1
Station_4,2022-02-17,Evening,800.8462,2
Station_4,2022-02-17,Midday,687.5845,2
Station_4,2022-02-17,PM Peak,596.11993,1
Station_4,2022-02-18,AM Peak,623.4201,2
Station_4,2022-02-18,Evening,924.3894,2
Station_4,2022-02-18,Midday,617.7559,2
Station_4,2022-02-18,PM Peak,422.47437,1
Station_4,2022-02-22,AM Peak,499.33597,1
Station_4,2022-02-22,Evening,461.03076,1
Station_4,2022-02-22,Midday,560.0378,1
Station_4,2022-02-22,PM Peak,522.8094,1
Station_4,2022-02-23,AM Peak,491.57004,1
Station_4,2022-02-23,Evening,408.98645,1
Station_4,2022-02-23,Midday,565.38184,1
Station_4,2022-02-23,PM Peak,404.77283,1
Station_4,2022-02-24,AM Peak,806.64435,2
Station_4,2022-02-24,Evening,493.16705,1
Station_4,2022-02-24,Midday,597.80365,1
Station_4,2022-02-24,PM Peak,435.2288,1
Station_4,2022-02-25,AM Peak,822.3007,2
Station_4,2022-02-25,Evening,481.169,1
Station_4,2022-02-25,Midday,707.9641,2
Station_4,2022-02-25,PM Peak,787.99426,2
Station_4,2022-02-28,AM Peak,755.2883,2
Station_4,2022-02-28,Evening,406.18674,1
Station_4,2022-02-28,Midday,656.8506,2
Station_4,2022-02-28,PM Peak,616.5188,2
Station_4,2022-03-01,AM Peak,966.91656,2
Station_4,2022-03-01,Evening,414.57376,1
Station_4,2022-03-01,Midday,546.4817,1
Station_4,2022-03-01,PM Peak,430.98193,1
Station_4,2022-03-02,AM Peak,428.99405,1
Station_4,2022-03-02,Evening,380.43182,1
Station_4,2022-03-02,Midday,658.4651,2
Station_4,2022-03-02,PM Peak,452.3357,1
Station_4,2022-03-03,AM Peak,902.66986,2
Station_4,2022-03-03,Evening,589.4454,1
Station_4,2022-03-03,Midday,736.67755,2
Station_4,2022-03-03,PM Peak,924.9268,2
Station_4,2022-03-04,AM Peak,865.2984,2
Station_4,2022-03-04,Evening,676.7964,2
Station_4,2022-03-04,Midday,645.7894,2
Station_4,2022-03-04,PM Peak,715.57996,2
Station_4,2022-03-05,Weekend/Holiday,456.09784,1
Station_4,2022-03-07,AM Peak,422.7812,1
Station_4,2022-03-07,Evening,663.9379,2
Station_4,2022-03-07,Midday,806.75757,2
Station_4,2022-03-07,PM Peak,865.1676,2
Station_4,2022-03-08,AM Peak,1175.912,2
Station_4,2022-03-08,Evening,719.8715,2
Station_4,2022-03-08,Midday,816.9836,2
Station_4,2022-03-08,PM Peak,782.26294,2
Station_4,2022-03-09,AM Peak,725.0794,2
Station_4,2022-03-09,Evening,1119.23,2
Station_4,2022-03-09,Midday,673.88605,2
Station_4,2022-03-09,PM Peak,671.277,2
Station_4,2022-03-10,AM Peak,994.19324,2
Station_4,2022-03-10,Evening,561.57794,1
Station_4,2022-03-10,Midday,613.7905,2
Station_4,2022-03-10,PM Peak,463.7604,1
Station_4,2022-03-11,AM Peak,681.69995,2
Station_4,2022-03-11,Evening,666.248,2
Station_4,2022-03-11,Midday,615.5328,2
Station_4,2022-03-11,PM Peak,458.13705,1
Station_4,2022-03-13,Weekend/Holiday,832.6564,2
Station_4,2022-03-14,AM Peak,1186.2871,2
Station_4,2022-03-14,Evening,821.02185,2
Station_4,2022-03-14,Midday,793.6704,2
Station_4,2022-03-14,PM Peak,392.7606,1
Station_4,2022-03-15,AM Peak,1138.2661,2
Station_4,2022-03-15,Evening,793.72876,2
Station_4,2022-03-15,Midday,671.731,2
Station_4,2022-03-15,PM Peak,688.22815,2
Station_4,2022-03-16,AM Peak,818.6007,2
Station_4,2022-03-16,Evening,714.272,2
Station_4,2022-03-16,Midday,571.778,1
Station_4,2022-03-16,PM Peak,649.3365,2
Station_4,2022-03-17,AM Peak,665.1852,2
Station_4,2022-03-17,Evening,817.2743,2
Station_4,2022-03-17,Midday,449.81467,1
Station_4,2022-03-17,PM Peak,698.7747,2
Station_4,2022-03-18,AM Peak,1004.5916,2
Station_4,2022-03-18,Evening,511.90152,1
Station_4,2022-03-18,Midday,722.815,2
Station_4,2022-03-18,PM Peak,640.92114,2
Station_4,2022-03-19,Weekend/Holiday,809.2286,2
Station_4,2022-03-21,AM Peak,1219.7422,3
Station_4,2022-03-21,Evening,759.5136,2
Station_4,2022-03-21,Midday,846.63275,2
Station_4,2022-03-21,PM Peak,370.15942,1
Station_4,2022-03-22,AM Peak,788.7034,2
Station_4,2022-03-22,Evening,1131.7021,2
Station_4,2022-03-22,Midday,700.8102,2
Station_4,2022-03-22,PM Peak,807.9095,2
Station_4,2022-03-23,AM Peak,664.16034,2
Station_4,2022-03-23,Evening,559.5542,1
Station_4,2022-03-23,Midday,640.2156,2
Station_4,2022-03-23,PM Peak,492.56448,1
Station_4,2022-03-24,AM Peak,676.8165,2
Station_4,2022-03-24,Evening,916.70764,2
Station_4,2022-03-24,Midday,658.95715,2
Station_4,2022-03-24,PM Peak,829.8611,2
Station_4,2022-03-25,AM Peak,929.7816,2
Station_4,2022-03-25,Evening,515.4531,1
Station_4,2022-03-25,Midday,663.5683,2
Station_4,2022-03-25,PM Peak,513.2373,1
Station_4,2022-03-26,Weekend/Holiday,744.9464,2
Station_4,2022-03-27,Weekend/Holiday,384.1022,1
Station_4,2022-03-28,AM Peak,996.6511,2
Station_4,2022-03-28,Evening,725.3904,2
Station_4,2022-03-28,Midday,878.4604,2
Station_4,2022-03-28,PM Peak,931.53,2
Station_4,2022-03-29,AM Peak,783.6809,2
Station_4,2022-03-29,Evening,1185.9054,2
Station_4,2022-03-29,Midday,829.1565,2
Station_4,2022-03-29,PM Peak,796.6702,2
Station_4,2022-03-30,AM Peak,744.92163,2
Station_4,2022-03-30,Evening,1203.1691,3
Station_4,2022-03-30,Midday,711.24835,2
Station_4,2022-03-30,PM Peak,611.71027,2
Station_4,2022-03-31,AM Peak,715.356,2
Station_4,2022-03-31,Evening,967.14087,2
Station_4,2022-03-31,Midday,628.2227,2
Station_4,2022-03-31,PM Peak,503.35962,1
Station_4,2022-04-01,AM Peak,692.2636,2
Station_4,2022-04-01,Evening,476.09833,1
Station_4,2022-04-01,Midday,629.861,2
Station_4,2022-04-01,PM Peak,478.8889,1
Station_4,2022-04-02,Weekend/Holiday,872.1764,2
Station_4,2022-04-03,Weekend/Holiday,414.26797,1
Station_4,2022-04-04,AM Peak,779.18445,2
Station_4,2022-04-04,Evening,1171.7635,2
Station_4,2022-04-04,Midday,940.6018,2
Station_4,2022-04-04,PM Peak,790.6123,2
Station_4,2022-04-05,AM Peak,665.45276,2
Station_4,2022-04-05,Evening,1072.0139,2
Station_4,2022-04-05,Midday,737.7142,2
Station_4,2022-04-05,PM Peak,652.765,2
Station_4,2022-04-06,AM Peak,743.2422,2
Station_4,2022-04-06,Evening,565.30927,1
Station_4,2022-04-06,Midday,666.1204,2
Station_4,2022-04-06,PM Peak,746.3267,2
Station_4,2022-04-07,AM Peak,723.46844,2
Station_4,2022-04-07,Evening,1009.47595,2
Station_4,2022-04-07,Midday,738.4821,2
Station_4,2022-04-07,PM Peak,1010.725,2
Station_4,2022-04-08,AM Peak,781.03125,2
Station_4,2022-04-08,Evening,1008.8476,2
Station_4,2022-04-08,Midday,684.3716,2
Station_4,2022-04-08,PM Peak,549.0978,1
Station_4,2022-04-09,Weekend/Holiday,488.88672,1
Station_4,2022-04-10,Weekend/Holiday,465.26822,1
Station_4,2022-04-11,AM Peak,819.93256,2
Station_4,2022-04-11,Evening,958.5699,2
Station_4,2022-04-11,Midday,858.9142,2
Station_4,2022-04-11,PM Peak,861.2813,2
Station_4,2022-04-12,AM Peak,1246.1903,3
Station_4,2022-04-12,Evening,819.7514,2
Station_4,2022-04-12,Midday,790.7824,2
Station_4,2022-04-12,PM Peak,766.95337,2
Station_4,2022-04-13,AM Peak,804.68353,2
Station_4,2022-04-13,Evening,1126.8268,2
Station_4,2022-04-13,Midday,667.9408,2
Station_4,2022-04-13,PM Peak,777.5541,2
Station_4,2022-04-14,AM Peak,1096.6957,2
Station_4,2022-04-14,Evening,595.25946,1
Station_4,2022-04-14,Midday,675.9576,2
Station_4,2022-04-14,PM Peak,551.4069,1
Station_4,2022-04-15,Weekend/Holiday,709.9257,2
Station_4,2022-04-16,Weekend/Holiday,519.32886,1
Station_4,2022-04-17,Weekend/Holiday,720.1362,2
Station_4,2022-04-18,AM Peak,767.0666,2
Station_4,2022-04-18,Evening,1104.7451,2
Station_4,2022-04-18,Midday,768.30475,2
Station_4,2022-04-18,PM Peak,532.2016,1
Station_4,2022-04-19,AM Peak,813.37555,2
Station_4,2022-04-19,Evening,1154.8013,2
Station_4,2022-04-19,Midday,718.60583,2
Station_4,2022-04-19,PM Peak,704.19403,2
Station_4,2022-04-20,AM Peak,777.05255,2
Station_4,2022-04-20,Evening,1042.4867,2
Station_4,2022-04-20,Midday,667.7509,2
Station_4,2022-04-20,PM Peak,575.37177,1
Station_4,2022-04-21,AM Peak,542.2926,1
Station_4,2022-04-21,Evening,524.5606,1
Station_4,2022-04-21,Midday,851.03674,2
Station_4,2022-04-21,PM Peak,799.7935,2
Station_4,2022-04-22,AM Peak,705.01385,2
Station_4,2022-04-22,Evening,1028.3547,2
Station_4,2022-04-22,Midday,719.90356,2
Station_4,2022-04-22,PM Peak,663.0219,2
Station_4,2022-04-23,Weekend/Holiday,502.83957,1
Station_4,2022-04-24,Weekend/Holiday,593.6314,1
Station_4,2022-04-25,AM Peak,1035.9851,2
Station_4,2022-04-25,Evening,790.9009,2
Station_4,2022-04-25,Midday,730.6866,2
Station_4,2022-04-25,PM Peak,668.2101,2
Station_4,2022-04-26,AM Peak,752.5615,2
Station_4,2022-04-26,Evening,655.65375,2
Station_4,2022-04-26,Midday,692.067,2
Station_4,2022-04-26,PM Peak,792.8928,2
Station_4,2022-04-27,AM Peak,752.67316,2
Station_4,2022-04-27,Evening,958.4719,2
Station_4,2022-04-27,Midday,675.26355,2
Station_4,2022-04-27,PM Peak,550.4263,1
Station_4,2022-04-28,AM Peak,1078.7727,2
Station_4,2022-04-28,Evening,612.2141,2
Station_4,2022-04-28,Midday,820.1428,2
Station_4,2022-04-28,PM Peak,1124.5829,2
Station_4,2022-04-29,AM Peak,974.71094,2
Station_4,2022-04-29,Evening,541.351,1
Station_4,2022-04-29,Midday,656.0889,2
Station_4,2022-04-29,PM Peak,776.2599,2
Station_4,2022-04-30,Weekend/Holiday,834.1899,2
Station_4,2022-05-01,Weekend/Holiday,524.74396,1
Station_4,2022-05-02,AM Peak,710.25684,2
Station_4,2022-05-02,Evening,602.0193,2
Station_4,2022-05-02,Midday,780.5627,2
Station_4,2022-05-02,PM Peak,775.6964,2
Station_4,2022-05-03,AM Peak,854.7838,2
Station_4,2022-05-03,Evening,1150.7858,2
Station_4,2022-05-03,Midday,749.81256,2
Station_4,2022-05-03,PM Peak,1048.4093,2
Station_4,2022-05-04,AM Peak,856.5718,2
Station_4,2022-05-04,Evening,1108.9996,2
Station_4,2022-05-04,Midday,723.77594,2
Station_4,2022-05-04,PM Peak,686.1654,2
Station_4,2022-05-05,AM Peak,598.92676,1
Station_4,2022-05-05,Evening,1043.2299,2
Station_4,2022-05-05,Midday,759.4273,2
Station_4,2022-05-05,PM Peak,641.97614,2
Station_4,2022-05-06,AM Peak,704.2259,2
Station_4,2022-05-06,Evening,539.18884,1
Station_4,2022-05-06,Midday,838.0883,2
Station_4,2022-05-06,PM Peak,839.2494,2
Station_4,2022-05-07,Weekend/Holiday,610.7645,2
Station_4,2022-05-08,Weekend/Holiday,468.04303,1
Station_4,2022-05-09,AM Peak,1021.7141,2
Station_4,2022-05-09,Evening,776.0147,2
Station_4,2022-05-09,Midday,767.3822,2
Station_4,2022-05-09,PM Peak,786.0774,2
Station_4,2022-05-10,AM Peak,774.5626,2
Station_4,2022-05-10,Evening,1073.994,2
Station_4,2022-05-10,Midday,669.14923,2
Station_4,2022-05-10,PM Peak,729.3334,2
Station_4,2022-05-11,AM Peak,805.84174,2
Station_4,2022-05-11,Evening,595.56256,1
Station_4,2022-05-11,Midday,707.1407,2
Station_4,2022-05-11,PM Peak,595.1874,1
Station_4,2022-05-12,AM Peak,737.3834,2
Station_4,2022-05-12,Evening,1056.9984,2
Station_4,2022-05-12,Midday,747.0237,2
Station_4,2022-05-12,PM Peak,1019.635,2
Station_4,2022-05-13,AM Peak,798.2486,2
Station_4,2022-05-13,Evening,572.85724,1
Station_4,2022-05-13,Midday,653.06775,2
Station_4,2022-05-13,PM Peak,514.03326,1
Station_4,2022-05-14,Weekend/Holiday,907.1343,2
Station_4,2022-05-15,Weekend/Holiday,486.85217,1
Station_4,2022-05-16,AM Peak,758.9438,2
Station_4,2022-05-16,Evening,1008.46875,2
Station_4,2022-05-16,Midday,711.08496,2
Station_4,2022-05-16,PM Peak,637.3708,2
Station_4,2022-05-17,AM Peak,694.91815,2
Station_4,2022-05-17,Evening,714.97534,2
Station_4,2022-05-17,Midday,728.32544,2
Station_4,2022-05-17,PM Peak,855.5566,2
Station_4,2022-05-18,AM Peak,1097.1133,2
Station_4,2022-05-18,Evening,710.58356,2
Station_4,2022-05-18,Midday,768.95996,2
Station_4,2022-05-18,PM Peak,1046.7145,2
Station_4,2022-05-19,AM Peak,968.3359,2
Station_4,2022-05-19,Evening,590.0713,1
Station_4,2022-05-19,Midday,661.6841,2
Station_4,2022-05-19,PM Peak,767.1833,2
Station_4,2022-05-20,AM Peak,935.66235,2
Station_4,2022-05-20,Evening,543.571,1
Station_4,2022-05-20,Midday,630.11774,2
Station_4,2022-05-20,PM Peak,817.54565,2
Station_4,2022-05-21,Weekend/Holiday,824.24316,2
Station_4,2022-05-22,Weekend/Holiday,533.5447,1
Station_4,2022-05-23,Weekend/Holiday,570.67725,1
Station_4,2022-05-24,AM Peak,709.9896,2
Station_4,2022-05-24,Evening,753.69275,2
Station_4,2022-05-24,Midday,737.47974,2
Station_4,2022-05-24,PM Peak,859.3888,2
Station_4,2022-05-25,AM Peak,804.5196,2
Station_4,2022-05-25,Evening,725.7738,2
Station_4,2022-05-25,Midday,616.2217,2
Station_4,2022-05-25,PM Peak,829.81824,2
Station_4,2022-05-26,AM Peak,769.31256,2
Station_4,2022-05-26,Evening,1010.0393,2
Station_4,2022-05-26,Midday,663.59235,2
Station_4,2022-05-26,PM Peak,603.88666,2
Station_4,2022-05-27,AM Peak,551.80566,1
Station_4,2022-05-27,Evening,524.5837,1
Station_4,2022-05-27,Midday,934.6294,2
